Date,AAPL,DIA,F,GLD,GOOG,IWM,SPY,XOM
2018-12-13 00:00:00+00:00,40.86484909057617,220.0169677734375,6.474153518676758,117.52999877929688,53.03464889526367,132.4859161376953,241.60372924804688,58.11473083496094
2018-12-14 00:00:00+00:00,39.557273864746094,215.6840362548828,6.489385604858398,117.05999755859375,52.045772552490234,130.48150634765625,237.14254760742188,57.05784225463867
2018-12-17 00:00:00+00:00,39.18913269042969,211.22589111328125,6.474153518676758,117.87000274658203,50.76872634887695,127.57561492919922,232.4901580810547,55.895233154296875
2018-12-18 00:00:00+00:00,39.698307037353516,212.05686950683594,6.451303958892822,118.1500015258789,51.377037048339844,127.41734313964844,232.2352752685547,54.35517120361328
2018-12-19 00:00:00+00:00,38.46004867553711,208.53688049316406,6.337053298950195,117.43000030517578,51.09236145019531,124.76377868652344,228.75738525390625,53.43415451049805
2018-12-20 00:00:00+00:00,37.48952102661133,204.48973083496094,6.291353225708008,119.23999786376953,50.41313171386719,122.70610046386719,225.03366088867188,51.8110466003418
2018-12-21 00:00:00+00:00,36.031341552734375,200.74166870117188,6.131403923034668,118.72000122070312,48.921329498291016,119.52184295654297,220.42283630371094,51.426029205322266
2018-12-24 00:00:00+00:00,35.09906768798828,195.3758087158203,5.811504364013672,120.0199966430664,48.75551986694336,117.20347595214844,214.5985870361328,49.455665588378906
2018-12-26 00:00:00+00:00,37.570804595947266,204.8803253173828,5.97907018661499,119.66000366210938,51.91392517089844,122.83647918701172,225.4412078857422,51.81859588623047
2018-12-27 00:00:00+00:00,37.32697677612305,207.1646728515625,5.97907018661499,120.56999969482422,52.134674072265625,123.3485336303711,227.17196655273438,52.045082092285156
2018-12-28 00:00:00+00:00,37.346099853515625,206.4658660888672,5.948604106903076,121.05999755859375,51.79505920410156,123.70236206054688,226.8789520263672,51.463768005371094
2018-12-31 00:00:00+00:00,37.70705032348633,208.9024658203125,5.826737403869629,121.25,51.721641540527344,124.67066955566406,228.8661346435547,51.478885650634766
2019-01-02 00:00:00+00:00,37.750091552734375,209.04586791992188,6.017153739929199,121.33000183105469,52.23305892944336,125.3783187866211,229.10421752929688,52.61127853393555
2019-01-03 00:00:00+00:00,33.98989486694336,203.09768676757812,5.925754547119141,122.43000030517578,50.74525451660156,123.13444519042969,223.63717651367188,51.803504943847656
2019-01-04 00:00:00+00:00,35.44090270996094,209.86997985839844,6.154253005981445,121.44000244140625,53.474647521972656,127.73389434814453,231.12802124023438,53.71348571777344
2019-01-07 00:00:00+00:00,35.36201858520508,210.83743286132812,6.314203262329102,121.86000061035156,53.35877990722656,129.968505859375,232.95040893554688,53.99280548095703
2019-01-08 00:00:00+00:00,36.0361328125,213.1307373046875,6.3751373291015625,121.52999877929688,53.752830505371094,131.9610137939453,235.13905334472656,54.385379791259766
2019-01-09 00:00:00+00:00,36.64808654785156,214.02655029296875,6.641718864440918,122.30999755859375,53.67192459106445,133.05032348632812,236.2379913330078,54.672245025634766
2019-01-10 00:00:00+00:00,36.76521682739258,214.9939727783203,6.603637218475342,121.58999633789062,53.45566940307617,133.73934936523438,237.0712890625,54.39291763305664
2019-01-11 00:00:00+00:00,36.40425109863281,214.88653564453125,6.717885494232178,121.80000305175781,52.79941940307617,133.77658081054688,237.16293334960938,54.14378356933594
2019-01-14 00:00:00+00:00,35.856842041015625,214.04434204101562,6.847368240356445,122.08999633789062,52.17512893676758,132.4451141357422,235.71595764160156,54.075843811035156
2019-01-15 00:00:00+00:00,36.5907096862793,215.56724548339844,6.733119964599609,121.87999725341797,53.79627990722656,133.5624237060547,238.41744995117188,54.106040954589844
2019-01-16 00:00:00+00:00,37.03773498535156,216.66017150878906,6.314203262329102,122.2699966430664,53.987064361572266,134.55865478515625,238.99435424804688,54.083412170410156
2019-01-17 00:00:00+00:00,37.25764465332031,218.39813232421875,6.367520332336426,122.11000061035156,54.43305587768555,135.77835083007812,240.80755615234375,54.45331954956055
2019-01-18 00:00:00+00:00,37.48713684082031,221.46751403808594,6.535086154937744,121.0199966430664,54.850582122802734,137.17494201660156,244.01278686523438,55.10255813598633
2019-01-22 00:00:00+00:00,36.64570617675781,218.73333740234375,6.474153518676758,121.44999694824219,53.46516036987305,135.00558471679688,240.71597290039062,54.272132873535156
2019-01-23 00:00:00+00:00,36.79389953613281,220.27525329589844,6.352287769317627,121.27999877929688,53.71737289428711,134.63316345214844,241.21966552734375,53.826717376708984
2019-01-24 00:00:00+00:00,36.50225830078125,220.0511474609375,6.550320625305176,121.08999633789062,53.633968353271484,135.4431915283203,241.34786987304688,53.9022216796875
2019-01-25 00:00:00+00:00,37.71182632446289,221.77239990234375,6.748351573944092,122.86000061035156,54.48749542236328,137.18434143066406,243.39004516601562,54.14378356933594
2019-01-28 00:00:00+00:00,37.36283493041992,219.71939086914062,6.5960187911987305,123.29000091552734,53.44318389892578,136.44879150390625,241.54022216796875,53.78141784667969
2019-01-29 00:00:00+00:00,36.9755744934082,220.266357421875,6.672186374664307,123.9800033569336,52.97071838378906,136.12289428710938,241.21966552734375,53.985267639160156
2019-01-30 00:00:00+00:00,39.50229263305664,224.2733917236328,6.7496795654296875,124.69000244140625,54.39110565185547,137.6126251220703,245.03843688964844,54.574100494384766
2019-01-31 00:00:00+00:00,39.78675842285156,224.21958923339844,6.819423675537109,124.75,55.75505447387695,138.78575134277344,247.19044494628906,55.32148742675781
2019-02-01 00:00:00+00:00,39.80587387084961,224.54225158691406,6.757428169250488,124.5,55.47437286376953,138.89749145507812,247.30946350097656,57.31451416015625
2019-02-04 00:00:00+00:00,40.93656539916992,226.1918182373047,6.741929531097412,123.95999908447266,56.575618743896484,140.5548095703125,249.0493621826172,56.484073638916016
2019-02-05 00:00:00+00:00,41.63697052001953,227.6619415283203,6.780677318572998,124.27999877929688,57.234371185302734,140.70379638671875,250.09336853027344,57.06538772583008
2019-02-06 00:00:00+00:00,41.65131759643555,227.58126831054688,6.757428169250488,123.44000244140625,55.6981201171875,140.52684020996094,249.76368713378906,56.81626892089844
2019-02-07 00:00:00+00:00,40.862457275390625,225.81532287597656,6.439706325531006,123.73999786376953,54.8730583190918,139.372314453125,247.38270568847656,56.37840270996094
2019-02-08 00:00:00+00:00,40.91046142578125,225.2953338623047,6.5017008781433105,124.20999908447266,54.69076156616211,139.5212860107422,247.6848602294922,56.46999740600586
2019-02-11 00:00:00+00:00,40.67520523071289,224.95469665527344,6.455204486846924,123.5999984741211,54.68826675415039,140.68515014648438,247.82228088378906,56.561580657958984
2019-02-12 00:00:00+00:00,41.02571105957031,228.1729736328125,6.55594539642334,123.86000061035156,56.00476837158203,142.44488525390625,251.00909423828125,57.553890228271484
2019-02-13 00:00:00+00:00,40.85525131225586,229.31143188476562,6.51719856262207,123.37000274658203,55.9443359375,142.84523010253906,251.82415771484375,58.202728271484375
2019-02-14 00:00:00+00:00,41.00410079956055,228.7377166748047,6.524949073791504,124.05999755859375,56.019752502441406,143.17111206054688,251.2655792236328,58.21797180175781
2019-02-15 00:00:00+00:00,40.91287612915039,232.5023193359375,6.617940902709961,124.80000305175781,55.619205474853516,145.4521942138672,254.0036163330078,59.3171501159668
2019-02-19 00:00:00+00:00,41.03530502319336,232.64610290527344,6.8426713943481445,126.69999694824219,55.86442947387695,145.85256958007812,254.44317626953125,59.71406555175781
2019-02-20 00:00:00+00:00,41.29939270019531,233.26634216308594,6.927914619445801,126.4800033569336,55.6266975402832,146.54159545898438,254.95603942871094,59.94307327270508
2019-02-21 00:00:00+00:00,41.0665168762207,232.3944549560547,6.7496795654296875,125.05000305175781,54.786155700683594,145.98294067382812,254.04949951171875,59.401123046875
2019-02-22 00:00:00+00:00,41.52505111694336,233.86875915527344,6.7496795654296875,125.5,55.45539474487305,147.2491912841797,255.6245574951172,59.859100341796875
2019-02-25 00:00:00+00:00,41.827545166015625,234.5159454345703,6.788425445556641,125.37000274658203,55.406951904296875,147.28643798828125,255.97256469726562,59.920162200927734
2019-02-26 00:00:00+00:00,41.8515510559082,234.2012481689453,6.881417274475098,125.58000183105469,55.69312286376953,146.27157592773438,255.78941345214844,60.04230880737305
2019-02-27 00:00:00+00:00,41.9811897277832,233.5989532470703,6.803925514221191,124.69000244140625,55.73907470703125,146.4764404296875,255.6794891357422,60.66059112548828
2019-02-28 00:00:00+00:00,41.568275451660156,233.06861877441406,6.796174049377441,123.98999786376953,55.932350158691406,145.9736328125,255.20323181152344,60.32472610473633
2019-03-01 00:00:00+00:00,42.005191802978516,234.09341430664062,6.811673641204834,121.87999725341797,56.98465347290039,147.33299255371094,256.7967224121094,61.06514358520508
2019-03-04 00:00:00+00:00,42.21645736694336,232.1697235107422,6.827172756195068,121.55999755859375,57.32476806640625,146.0015869140625,255.8626251220703,61.3017692565918
2019-03-05 00:00:00+00:00,42.13962936401367,232.08880615234375,6.796174049377441,121.72000122070312,58.03546142578125,145.3218536376953,255.51461791992188,61.21017074584961
2019-03-06 00:00:00+00:00,41.89716339111328,230.9022674560547,6.648938179016113,121.61000061035156,57.82719802856445,142.47276306152344,253.96701049804688,60.51554870605469
2019-03-07 00:00:00+00:00,41.412227630615234,229.05052185058594,6.571443557739258,121.51000213623047,57.10002517700195,141.2251739501953,251.84243774414062,61.18726348876953
2019-03-08 00:00:00+00:00,41.51065444946289,228.96063232421875,6.524949073791504,122.83999633789062,57.05107879638672,141.18792724609375,251.33877563476562,60.309452056884766
2019-03-11 00:00:00+00:00,42.948673248291016,230.80337524414062,6.672185897827148,122.23999786376953,58.72117614746094,143.6552276611328,254.98350524902344,60.897212982177734
2019-03-12 00:00:00+00:00,43.431217193603516,229.99440002441406,6.641188144683838,122.9800033569336,59.592185974121094,143.72976684570312,255.9449920654297,61.06514358520508
2019-03-13 00:00:00+00:00,43.623268127441406,231.33375549316406,6.610191345214844,123.83999633789062,59.59817886352539,144.2977294921875,257.6391906738281,61.60710525512695
2019-03-14 00:00:00+00:00,44.108211517333984,231.50450134277344,6.51719856262207,122.41000366210938,59.210121154785156,143.7111358642578,257.4743347167969,61.4010124206543
2019-03-15 00:00:00+00:00,44.68198013305664,232.71620178222656,6.532697677612305,122.97000122070312,59.15568161010742,144.09286499023438,258.7464599609375,61.17964172363281
2019-03-18 00:00:00+00:00,45.13811492919922,233.30165100097656,6.641188144683838,123.04000091552734,59.145694732666016,145.0146026611328,259.6846008300781,61.88951873779297
2019-03-19 00:00:00+00:00,44.780426025390625,233.20254516601562,6.741929531097412,123.37999725341797,59.874366760253906,144.27906799316406,259.7490234375,61.7292366027832
2019-03-20 00:00:00+00:00,45.17173385620117,231.770263671875,6.594692230224609,124.18000030517578,61.12894058227539,143.07666015625,258.96722412109375,62.07271957397461
2019-03-21 00:00:00+00:00,46.83541488647461,233.83316040039062,6.7341814041137695,123.68000030517578,61.50700759887695,144.953125,261.89215087890625,62.43146896362305
2019-03-22 00:00:00+00:00,45.86553955078125,229.67141723632812,6.617940902709961,123.97000122070312,60.20648956298828,139.67849731445312,256.8517150878906,61.43153381347656
2019-03-25 00:00:00+00:00,45.310970306396484,229.7705078125,6.594692230224609,124.91999816894531,59.58219909667969,140.29466247558594,256.65850830078125,61.00407791137695
2019-03-26 00:00:00+00:00,44.84281921386719,231.02264404296875,6.788425445556641,124.30000305175781,59.163673400878906,141.76971435546875,258.5716552734375,61.79792785644531
2019-03-27 00:00:00+00:00,45.24614715576172,230.70729064941406,6.679934978485107,123.6500015258789,58.58433532714844,141.2188720703125,257.2196960449219,61.32466506958008
2019-03-28 00:00:00+00:00,45.30617141723633,231.5811309814453,6.796174049377441,121.9000015258789,58.358089447021484,142.47918701171875,258.19464111328125,61.62998962402344
2019-03-29 00:00:00+00:00,45.6014518737793,233.42776489257812,6.803925514221191,122.01000213623047,58.598819732666016,142.91793823242188,259.82257080078125,61.6757698059082
2019-04-01 00:00:00+00:00,45.91115188598633,236.36444091796875,6.9589128494262695,121.52999877929688,59.65361785888672,144.4770050048828,262.90386962890625,62.38568878173828
2019-04-02 00:00:00+00:00,46.578548431396484,235.73385620117188,6.982159614562988,121.9800033569336,59.956275939941406,144.10360717773438,263.0326843261719,62.118526458740234
2019-04-03 00:00:00+00:00,46.897830963134766,236.01309204101562,7.0751519203186035,121.80000305175781,60.22746658325195,144.8504180908203,263.4465637207031,61.75213623046875
2019-04-04 00:00:00+00:00,46.979461669921875,237.6165313720703,7.160394668579102,122.11000061035156,60.680946350097656,145.55992126464844,264.1456298828125,62.62993240356445
2019-04-05 00:00:00+00:00,47.293949127197266,237.95887756347656,7.168143272399902,121.9800033569336,60.28889083862305,146.9229278564453,265.4241943359375,62.96577835083008
2019-04-08 00:00:00+00:00,48.038169860839844,237.11209106445312,7.2068915367126465,122.51000213623047,60.12358474731445,146.68016052246094,265.62652587890625,63.35509490966797
2019-04-09 00:00:00+00:00,47.894134521484375,235.57168579101562,7.137146472930908,123.1500015258789,59.794456481933594,144.8877410888672,264.2651672363281,62.53835678100586
2019-04-10 00:00:00+00:00,48.16301345825195,235.65281677246094,7.230140209197998,123.52999877929688,60.03968048095703,146.85755920410156,265.1665954589844,62.25590133666992
2019-04-11 00:00:00+00:00,47.76209259033203,235.4726104736328,7.276634216308594,121.94999694824219,60.16253662109375,146.6708526611328,265.09295654296875,62.55360412597656
2019-04-12 00:00:00+00:00,47.742881774902344,237.8778533935547,7.323131561279297,121.83000183105469,60.82428741455078,147.20297241210938,266.88671875,61.76739501953125
2019-04-15 00:00:00+00:00,47.82931900024414,237.6436004638672,7.230140209197998,121.5999984741211,60.98560333251953,146.72683715820312,266.7117614746094,61.5612907409668
2019-04-16 00:00:00+00:00,47.834110260009766,238.29222106933594,7.253385543823242,120.51000213623047,61.28675842285156,147.07229614257812,266.88671875,61.98110580444336
2019-04-17 00:00:00+00:00,48.765594482421875,238.29222106933594,7.36187744140625,120.27999877929688,61.746734619140625,145.72793579101562,266.2335510253906,62.15666961669922
2019-04-18 00:00:00+00:00,48.94084167480469,239.36297607421875,7.400626182556152,120.37000274658203,61.748233795166016,145.2985076904297,266.7577819824219,61.92768478393555
2019-04-22 00:00:00+00:00,49.101680755615234,238.92135620117188,7.36187744140625,120.37000274658203,62.37102508544922,144.915771484375,266.9877624511719,63.27875900268555
2019-04-23 00:00:00+00:00,49.809898376464844,240.1923370361328,7.479982376098633,120.12000274658203,63.15563201904297,147.10031127929688,269.38848876953125,63.64514923095703
2019-04-24 00:00:00+00:00,49.73308181762695,239.6875457763672,7.535097599029541,120.47000122070312,62.72861862182617,147.5577392578125,268.7905578613281,62.40858840942383
2019-04-25 00:00:00+00:00,49.281734466552734,238.4346160888672,7.401245594024658,120.56999969482422,63.1006965637207,146.33477783203125,268.62493896484375,62.75971984863281
2019-04-26 00:00:00+00:00,49.04647445678711,239.16464233398438,8.196487426757812,121.37000274658203,63.53670120239258,147.75375366210938,269.8760070800781,61.439170837402344
2019-04-29 00:00:00+00:00,49.12089538574219,239.25489807128906,8.125622749328613,120.83000183105469,64.30582427978516,148.4632568359375,270.29901123046875,61.042240142822266
2019-04-30 00:00:00+00:00,48.175010681152344,239.57028198242188,8.227981567382812,121.19999694824219,59.3564567565918,147.7724151611328,270.4369201660156,61.27886962890625
2019-05-01 00:00:00+00:00,50.539710998535156,238.0920867919922,8.10987663269043,120.4000015258789,58.33761215209961,146.37208557128906,268.4042663574219,60.049930572509766
2019-05-02 00:00:00+00:00,50.21082305908203,236.94737243652344,8.141369819641113,119.94000244140625,58.06442642211914,147.05357360839844,267.8247985839844,58.99656677246094
2019-05-03 00:00:00+00:00,50.83500671386719,238.83116149902344,8.196487426757812,120.6500015258789,59.20262908935547,149.86363220214844,270.4461669921875,59.13395690917969
2019-05-06 00:00:00+00:00,50.04997253417969,238.2001953125,8.164992332458496,120.80999755859375,59.40190505981445,150.03163146972656,269.3332214355469,58.87443161010742
2019-05-07 00:00:00+00:00,48.700775146484375,233.91880798339844,8.17286491394043,121.20999908447266,58.638275146484375,147.0629119873047,264.83544921875,58.561466217041016
2019-05-08 00:00:00+00:00,48.71037292480469,234.04505920410156,8.141369819641113,120.91000366210938,58.247215270996094,146.34405517578125,264.467529296875,58.65306091308594
2019-05-09 00:00:00+00:00,48.18701934814453,232.94534301757812,8.031137466430664,121.19999694824219,58.05293655395508,145.8119659423828,263.66729736328125,58.599632263183594
2019-05-10 00:00:00+00:00,47.51945495605469,234.2793731689453,8.17286491394043,121.43000030517578,58.14733123779297,146.21340942382812,264.9917907714844,59.10920333862305
2019-05-13 00:00:00+00:00,44.757652282714844,228.46563720703125,7.936657428741455,122.66999816894531,56.537166595458984,141.55494689941406,258.33251953125,58.45296096801758
2019-05-14 00:00:00+00:00,45.4661865234375,230.57479858398438,8.062633514404297,122.45999908447266,55.95832061767578,143.3380126953125,260.66876220703125,58.53015899658203
2019-05-15 00:00:00+00:00,46.01082992553711,231.57530212402344,8.15711784362793,122.38999938964844,58.14433288574219,143.80484008789062,262.1957092285156,58.96251678466797
2019-05-16 00:00:00+00:00,45.80839538574219,233.5942840576172,8.18861198425293,121.51000213623047,58.881996154785156,144.70103454589844,264.6239929199219,58.95478057861328
2019-05-17 00:00:00+00:00,45.548126220703125,232.6221160888672,8.102002143859863,120.6500015258789,58.048946380615234,142.6845703125,262.9130859375,58.607364654541016
2019-05-20 00:00:00+00:00,44.123836517333984,231.9263458251953,8.094127655029297,120.63999938964844,56.877777099609375,141.69500732421875,261.1747131347656,58.599639892578125
2019-05-21 00:00:00+00:00,44.9697265625,233.82382202148438,8.062633514404297,120.36000061035156,57.416160583496094,143.59945678710938,263.5293884277344,58.869869232177734
2019-05-22 00:00:00+00:00,44.04912567138672,232.7666778564453,7.850046634674072,120.23999786376953,57.50556182861328,142.39515686035156,262.7200012207031,58.33713150024414
2019-05-23 00:00:00+00:00,43.29722595214844,230.200439453125,7.755560398101807,121.16999816894531,56.97366714477539,139.4638214111328,259.5098571777344,56.9705810546875
2019-05-24 00:00:00+00:00,43.13093948364258,231.42935180664062,7.739813804626465,121.30000305175781,56.60908126831055,140.770751953125,260.0985412597656,57.20993423461914
